ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,geometry
1178472-999-718,26,1,2024,30,8,50,19,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SOLIDARIDAD,,-110.9860323,29.08532885,POINT (-110.9860323 29.08532885)
1178472-999-785,26,1,2024,30,8,55,19,5,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,71,0,0,0,0,0,0,0,0,0,0,0,0,3,DEL PICACHO,DEL PICACHO,,-110.91509,29.00671,POINT (-110.91509 29.00671)
1178472-999-32,26,1,2024,30,9,0,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,VERACRUZ,12 DE OCTUBRE,,-110.9713,29.09191,POINT (-110.9713 29.09191)
1178472-999-448,26,1,2024,30,9,30,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SAHUARIPA,,-110.9718565,29.08147624,POINT (-110.9718565 29.08147624)
1178472-999-551,26,1,2024,30,9,35,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SAHUARIPA,,-110.9718536,29.08147136,POINT (-110.9718536 29.08147136)
1178472-999-234,26,1,2024,30,10,10,19,5,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,-110.888853,29.18677984,POINT (-110.888853 29.18677984)
1178472-999-946,26,1,2024,30,10,10,19,5,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,SEGURO SOCIAL,GARMENDIA,,-110.9587862,29.10279557,POINT (-110.9587862 29.10279557)
1178472-999-875,26,1,2024,30,10,35,19,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0223925,29.09551385,POINT (-111.0223925 29.09551385)
1178472-999-45,26,1,2024,30,11,0,19,5,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS QUINTAS,PASEO DE LAS QUINTAS,,-110.9908803,29.06925858,POINT (-110.9908803 29.06925858)
1178472-999-941,26,1,2024,30,11,9,19,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0160064,29.09516377,POINT (-111.0160064 29.09516377)
1178472-999-462,26,1,2024,30,11,30,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,69,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA,MELCHOR OCAMPO,,-110.9595876,29.07579375,POINT (-110.9595876 29.07579375)
1178472-999-553,26,1,2024,30,11,35,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,ANTONIO QUIROGA,,-111.0232908,29.13075605,POINT (-111.0232908 29.13075605)
1178472-999-611,26,1,2024,30,11,40,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-111.0243729,29.14145219,POINT (-111.0243729 29.14145219)
1178472-999-241,26,1,2024,30,12,10,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,LUIS ENCINAS JOHNSON,,-110.9844166,29.09359422,POINT (-110.9844166 29.09359422)
1178472-999-240,26,1,2024,30,12,10,19,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,62,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL Z. CUBILLAS,ROSALES,,-110.9558106,29.07278227,POINT (-110.9558106 29.07278227)
1178472-999-808,26,1,2024,30,12,58,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,ISABEL LA CATÓLICA,,-110.98152,29.11872,POINT (-110.98152 29.11872)
1178472-999-185,26,1,2024,30,13,5,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS TORRES,CARLOS CATUREGLI,,-110.9853834,29.1157144,POINT (-110.9853834 29.1157144)
1178472-999-72,26,1,2024,30,14,0,19,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD DE LOS GANADEROS,BOULEVARD DE LOS GANADEROS,,-110.9215196,29.07118561,POINT (-110.9215196 29.07118561)
1178472-999-71,26,1,2024,30,14,0,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,SUAQUI GRANDE,ARIZONA,,-110.9807395,29.13993509,POINT (-110.9807395 29.13993509)
1178472-999-319,26,1,2024,30,14,18,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,REPÚBLICA DE CUBA,,-111.0020443,29.09810033,POINT (-111.0020443 29.09810033)
1178472-999-480,26,1,2024,30,14,30,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,GALILEA,,-111.0314293,29.12871551,POINT (-111.0314293 29.12871551)
1178472-999-620,26,1,2024,30,14,40,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,SÓSTENES ROCHA,,-111.0236683,29.12164554,POINT (-111.0236683 29.12164554)
1178472-999-743,26,1,2024,30,14,50,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ SANTIAGO HEALY,CALLE DE LA REFORMA,,-110.968701,29.10084026,POINT (-110.968701 29.10084026)
1178472-999-86,26,1,2024,30,15,0,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ SANTIAGO HEALY,GARMENDIA,,-110.9586779,29.10216372,POINT (-110.9586779 29.10216372)
1178472-999-370,26,1,2024,30,15,20,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,IGNACIO SOTO,IGNACIO SOTO,,-110.9464093,29.1088191,POINT (-110.9464093 29.1088191)
1178472-999-505,26,1,2024,30,16,30,19,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,REPÚBLICA DE PANAMÁ,,-111.0066451,29.09484016,POINT (-111.0066451 29.09484016)
1178472-999-504,26,1,2024,30,16,30,19,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR ALBERTO NORIEGA,GARMENDIA,,-110.9548133,29.08002416,POINT (-110.9548133 29.08002416)
1178472-999-928,26,1,2024,30,17,0,19,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,LUZ VALENCIA,JOSÉ ALBERTO HEALY NORIEGA,,-110.99649,29.14983,POINT (-110.99649 29.14983)
1178472-999-515,26,1,2024,30,17,30,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,JOSÉ MARÍA MORELOS Y PAVÓN,,-110.9512799,29.11764264,POINT (-110.9512799 29.11764264)
1178472-999-814,26,1,2024,30,18,0,19,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,20,0,0,0,0,0,1,0,0,0,0,0,1,2,SOLIDARIDAD,SOLIDARIDAD,,-110.9745291,29.07255796,POINT (-110.9745291 29.07255796)
1178472-999-523,26,1,2024,30,18,30,19,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMINO DEL SERI,ANTONIO QUIROGA,,-111.0196148,29.05627058,POINT (-111.0196148 29.05627058)
1178472-999-212,26,1,2024,30,19,8,19,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL DE JESÚS CLOUTHIER DEL RINCÓN,ADOLFO LÓPEZ MATEOS,,-110.9603095,29.02739221,POINT (-110.9603095 29.02739221)
1178472-999-312,26,1,2024,30,19,15,19,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DE LA REFORMA,ÁNGEL GARCÍA ABURTO,,-110.9702335,29.11032378,POINT (-110.9702335 29.11032378)
1178472-999-573,26,1,2024,30,20,35,19,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,SAN ANTONIO,,-111.0211978,29.13128334,POINT (-111.0211978 29.13128334)
1178472-999-202,26,1,2024,30,22,5,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,IGNACIO SALAZAR,SOLIDARIDAD,,-110.9923624,29.1168057,POINT (-110.9923624 29.1168057)
1178472-999-270,26,1,2024,30,22,10,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN F. ZAMORA,PUEBLO NUEVO,,-111.0148452,29.16058999,POINT (-111.0148452 29.16058999)
1178472-999-269,26,1,2024,30,22,10,19,5,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,REBEICO,DOCTOR DOMINGO OLIVARES,,-110.9842277,29.13806608,POINT (-110.9842277 29.13806608)
1178472-999-962,26,1,2024,30,22,20,19,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,RAFAELA RODRÍGUEZ,FRANCISCO MONTEVERDE,,-110.9712996,29.10431016,POINT (-110.9712996 29.10431016)
1178472-999-650,26,1,2024,30,22,40,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,EMILIANO ZAPATA FINAL,LÁZARO CÁRDENAS DEL RÍO,,-110.9707242,29.05415163,POINT (-110.9707242 29.05415163)
1178472-999-8,26,1,2024,30,2,50,20,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,OJUELOS,GUADALAJARA,,-110.91594,29.10817,POINT (-110.91594 29.10817)
1178472-999-587,26,1,2024,30,6,40,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-111.0243745,29.14144899,POINT (-111.0243745 29.14144899)
1178472-999-17,26,1,2024,30,7,0,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,REAL DE ARCO,PASEO RÍO SONORA NORTE,,-110.9887805,29.0698294,POINT (-110.9887805 29.0698294)
1178472-999-295,26,1,2024,30,8,15,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,EMILIANO ZAPATA,SANTA CLARA,,-110.9666078,29.01596454,POINT (-110.9666078 29.01596454)
1178472-999-333,26,1,2024,30,8,20,20,6,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,LUIS ENCINAS JOHNSON,,-110.9807547,29.09342771,POINT (-110.9807547 29.09342771)
1178472-999-596,26,1,2024,30,8,40,20,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9684372,29.14552843,POINT (-110.9684372 29.14552843)
1178472-999-719,26,1,2024,30,8,50,20,6,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,TERRACERÍA,,,-110.8890654,29.17820982,POINT (-110.8890654 29.17820982)
1178472-999-723,26,1,2024,30,9,50,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,PODER LEGISLATIVO,CALLE DE LA REFORMA,,-110.9720199,29.12150197,POINT (-110.9720199 29.12150197)
1178472-999-38,26,1,2024,30,10,0,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9647356,29.05577155,POINT (-110.9647356 29.05577155)
1178472-999-458,26,1,2024,30,10,30,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS QUINTAS,PASEO DE LAS QUINTAS,,-110.9918268,29.08214833,POINT (-110.9918268 29.08214833)
1178472-999-999,26,1,2024,30,11,45,20,6,1,0,10,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ CARMELO,TAYDE LÓPEZ DEL CASTILLO,,-110.9808362,29.10039522,POINT (-110.9808362 29.10039522)
1178472-999-51,26,1,2024,30,12,0,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9963183,29.1437806,POINT (-110.9963183 29.1437806)
1178472-999-351,26,1,2024,30,12,20,20,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,81,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.96323,29.04788,POINT (-110.96323 29.04788)
1178472-999-701,26,1,2024,30,13,47,20,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,5,9,69,0,0,0,0,0,0,0,0,0,0,0,0,3,ABELARDO L. RODRÍGUEZ,ABELARDO L. RODRÍGUEZ,,-110.9588382,29.0842149,POINT (-110.9588382 29.0842149)
1178472-999-481,26,1,2024,30,14,30,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,LUIS DONALDO COLOSIO MURRIETA,,-110.9659114,29.08009073,POINT (-110.9659114 29.08009073)
1178472-999-621,26,1,2024,30,14,40,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,GASTÓN MADRID,BENITO JUÁREZ GARCÍA,,-110.9519244,29.08657178,POINT (-110.9519244 29.08657178)
1178472-999-745,26,1,2024,30,14,50,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,REAL DE PROVINCIA,PASEO NUEVO MEXICO,,-111.0413683,29.07885784,POINT (-111.0413683 29.07885784)
1178472-999-744,26,1,2024,30,14,50,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS QUINTAS,PASEO DE LAS QUINTAS,,-110.992225,29.08510096,POINT (-110.992225 29.08510096)
1178472-999-87,26,1,2024,30,15,0,20,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,SIERRA DEL CAMPANERO,CALLE DE LA REGIÓN,,-110.9980621,29.14126017,POINT (-110.9980621 29.14126017)
1178472-999-974,26,1,2024,30,15,30,20,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSEMARÍA ESCRIVÁ,JOSÉ MARÍA ESCRIBA,,-110.97729,29.14802,POINT (-110.97729 29.14802)
1178472-999-506,26,1,2024,30,16,30,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL Z. CUBILLAS,ROSALES,,-110.9558097,29.07278337,POINT (-110.9558097 29.07278337)
1178472-999-634,26,1,2024,30,16,40,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,CALIFORNIA,,,-110.9478657,29.06841871,POINT (-110.9478657 29.06841871)
1178472-999-117,26,1,2024,30,18,0,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,ISRAEL GONZÁLEZ,ÁNGEL GARCÍA ABURTO,,-110.9590439,29.11173371,POINT (-110.9590439 29.11173371)
1178472-999-126,26,1,2024,30,19,0,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,6 DE ABRIL,ISRAEL GONZÁLEZ,,-110.961244,29.12526972,POINT (-110.961244 29.12526972)
1178472-999-418,26,1,2024,30,23,25,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,TAMAULIPAS,GENERAL MARIANO ESCOBEDO,,-110.9592348,29.09236278,POINT (-110.9592348 29.09236278)
1178472-999-653,26,1,2024,30,23,40,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO EUSEBIO KINO,IGNACIO SOTO,,-110.9310122,29.09735412,POINT (-110.9310122 29.09735412)
1178472-999-855,26,1,2024,30,1,10,21,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN NAVARRETE,JUAN NAVARRETE,,-110.9891384,29.08876234,POINT (-110.9891384 29.08876234)
1178472-999-997,26,1,2024,30,1,45,21,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,PERIFÉRICO NORTE,,-110.9923163,29.10980756,POINT (-110.9923163 29.10980756)
1178472-999-218,26,1,2024,30,2,10,21,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9925579,29.1120157,POINT (-110.9925579 29.1120157)
1178472-999-662,26,1,2024,30,2,45,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN NAVARRETE,DOCTOR DOMINGO OLIVARES,,-110.97669,29.08732753,POINT (-110.97669 29.08732753)
1178472-999-219,26,1,2024,30,3,10,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SOLIDARIDAD,,-110.9862558,29.08528731,POINT (-110.9862558 29.08528731)
1178472-999-433,26,1,2024,30,3,30,21,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAYOS,PROFESOR ÁNGEL ARREOLA,,-111.0136951,29.11823184,POINT (-111.0136951 29.11823184)
1178472-999-180,26,1,2024,30,10,5,21,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,LUIS ENCINAS JOHNSON,,-110.9576622,29.0843651,POINT (-110.9576622 29.0843651)
1178472-999-892,26,1,2024,30,11,50,21,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9921314,29.14433189,POINT (-110.9921314 29.14433189)
1178472-999-991,26,1,2024,30,12,40,21,7,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN BAUTISTA DE ANZA,JOSÉ GUTIÉRREZ MATA,,-110.9415758,29.09877408,POINT (-110.9415758 29.09877408)
1178472-999-55,26,1,2024,30,13,0,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,QUEROBABI,FRANCISCO MONTEVERDE,,-110.9775985,29.14317317,POINT (-110.9775985 29.14317317)
1178472-999-73,26,1,2024,30,14,0,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NIÑOS HÉROES,ZOILA REYNA DE PALAFOX,,-110.9485717,29.08384411,POINT (-110.9485717 29.08384411)
1178472-999-559,26,1,2024,30,14,35,21,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,PITAHAYA MADURA,AVENIDA DEL DELFÍN,,-110.9738834,29.03462938,POINT (-110.9738834 29.03462938)
1178472-999-622,26,1,2024,30,14,40,21,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO NORTE,REAL DEL ARCO,,-110.9844017,29.0812969,POINT (-110.9844017 29.0812969)
1178472-999-1,26,1,2024,30,14,54,21,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,MICHOACÁN,GENERAL MIGUEL PIÑA,,-110.9645925,29.10026889,POINT (-110.9645925 29.10026889)
1178472-999-542,26,1,2024,30,16,33,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,REPÚBLICA DE PANAMÁ,CERRO DEL ÁGUILA,,-111.0049414,29.09984286,POINT (-111.0049414 29.09984286)
1178472-999-823,26,1,2024,30,18,35,21,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,42,0,0,0,0,0,1,0,0,0,0,0,1,2,CAMINO DEL SERI,CAMINO DEL SERI,,-110.9729038,29.06169281,POINT (-110.9729038 29.06169281)
1178472-999-918,26,1,2024,30,19,29,21,7,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,MINA PILARES - E.C. (HERMOSILLO - NOGALES),,MINA PILARES - E.C. (HERMOSILLO - NOGALES),-111.0027786,29.20581197,POINT (-111.0027786 29.20581197)
1178472-999-982,26,1,2024,30,19,34,21,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CARLOS QUINTERO ARCE,AVENIDA DE LA CONCORDIA,,-111.0052205,29.05498425,POINT (-111.0052205 29.05498425)
1178472-999-702,26,1,2024,30,19,47,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ SANTIAGO HEALY,FRANCISCO MONTEVERDE,,-110.9707005,29.10060289,POINT (-110.9707005 29.10060289)
1178472-999-933,26,1,2024,30,20,0,21,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL BERNARDO REYES,PERIFÉRICO NORTE,,-110.9631378,29.11006266,POINT (-110.9631378 29.11006266)
1178472-999-822,26,1,2024,30,20,30,21,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,GABRIEL MUÑOZ MILHE,PASEO BASALTO,,-111.0219555,29.17421578,POINT (-111.0219555 29.17421578)
